Species,Mantis,date,Trial,Phylo,calibration,Food,lights,Notes,Machine Learning,Digitized,Frames to Extract (if necessary),Extracted,R notes,Ecomorph,Coxa_length,Femur_Length,Tibia_length,Body_length,PP_dist_cm_st,PP_dist_cm_at,PP_dist_cm_ttpc,PP_angle_st,PP_angle_at,PP_angle_ttpc,BD_dist_cm,BD_veloc_cm/s,Percent_lunge,Percent Arm,Coxa_angle,Coxa_AV,Coxa_dist,Coxa_LV,Femur_angle,Femur_AV,Femur_dist,Femur_LV,Tibia_angle,Tibia_AV_min,TIB_AV_max,Tibia_dist,Tibia_LV_min,Tibia_LV_max,Tibia_expansion,Tibia_expansion_velocity_min,Tibia_expansion_velocity_max,TTPC Approach,TTPC Sweep,Approach Time,TTP_COA,TTP_COD,TTP_FEA,TTP_FED,TTP_TIBA,TTP_TIBD,TTP_TIBE,AT_COA,AT_FEA,AT_TIBA,AT_MxCOAV,AT_MxFEAV,AT_MxTIBAV,AT_MnTIBAV,ST_MxCOAV,ST_MxFEAV,ST_MxTIBAV,ST_Mn_TIBAV,CF_lateral_disp,FT_lateral_disp,tib_lateral_disp,B_Tibia_angle,TTP_B.TIBA,TIB SYNC,BD_app,BD_Swp,PPD_m_app,PPD_m_swp,IJC.cf.mn,IJC.cf.sd,IJC.cf.sl,IJC.cf.R2,IJC.ct.mn,IJC.ct.sd,IJC.ct.sl,IJC.ct.R2,IJC.ft.mn,IJC.ft.sd,IJC.ft.sl,IJC.ft.R2,Coxa start,Femur start,Tib start,Max. Volume
Phyllocrania paradoxa,PP018,2/9/23,3,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight",FANTASTIC STRIKE,yes,yes,60-110,,complete,Dead Leaf,0.984646575,1.545940664,0.631211288,1.639136309,1.297581135,1.368517453,1.986317334,124.6581762,117.120809,115.8983836,0.450024387,112.7776225,34.19832768,220.6114004,111.5101223,5767.622835,2.029715983,76.40610132,137.6117696,7206.77877,2.252226745,130.8085414,97.72410172,-10015.91543,6639.791818,1.251349981,-125.8557862,70.62682541,2.447181783,-79.76393422,123.4407357,0.033,0.021,0.012,0.034,0.032,0.036,0.032,0.026,0.025,0.028,36.2877173,13.12067608,82.26597017,3889.778609,2054.613589,6639.791818,1333.070805,5767.622835,7206.77877,2811.61351,-10015.91543,0.529002853,1.778149875,1.8778044,122.5825828,0.025,0.310344828,0.019990469,0.631433743,0.070936318,0.56190972,9.26E-16,14.78320057,1.142185291,0.918475325,1.65E-15,26.73728472,0.410420795,0.307814386,1.78E-15,30.42840478,0.199696014,0.103508168,16.74121086,11.00317185,56.19436883,0.529005281
Phyllocrania paradoxa,PP013,2/9/23,3,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight",fly barely touching platform,yes,yes,ten-65,,complete,Dead Leaf,1.105913477,1.471146615,0.643209149,1.559087993,2.3593974,2.393337045,2.068877023,91.55005427,90.41295412,89.27161279,0.397468115,46.48936522,17.71701663,127.643388,70.60491754,4259.634024,1.317779375,82.47440779,127.6192159,8733.782572,1.94989456,184.6339343,105.247976,-8182.873769,12696.64302,1.327129503,-134.4684315,100.9753651,2.504547877,-101.2812779,192.4058246,0.022,0.012,0.01,0.028,0.025,0.03,0.025,0.019,0.017,0.021,34.75461837,11.45994257,83.83592641,4259.634024,2220.605413,12696.64302,-4190.268705,3367.235807,8733.782572,3417.351831,-8182.873769,0.500101373,1.489988212,1.15352328,93.95681437,0.018,0.869565217,0.103733849,0.742697523,0.033939645,-0.961204473,-1.16E-15,17.35545728,1.920169774,0.8893257,2.42E-15,32.13249537,0.278363709,0.046952404,-1.48E-15,32.88805275,-0.02528334,0.001605905,16.37506451,12.76366383,24.09786725,0.326233341
Phyllocrania paradoxa,PP013,2/9/23,4,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight","mantis slightly facing away, edgertonic bugged, view 2 did not save",,,,,,Dead Leaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyllocrania paradoxa,PP018,2/10/23,4,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight",,yes,yes,75-140,,complete,Dead Leaf,1.012185646,1.580857559,0.786192254,1.25789754,2.297767178,2.122025611,2.025349033,101.3798375,105.8906544,103.8801783,0.395477912,34.17014116,16.56757612,104.153695,83.78050821,4175.091349,1.39738243,61.91492158,117.9872508,8549.895187,1.77750696,129.7611726,99.26633499,-6582.104674,7756.619099,1.372254423,-84.49084626,107.7664858,2.074913039,-58.21857278,133.5523139,0.031,0.012,0.019,0.036,0.027,0.038,0.027,0.028,0.017,0.023,28.81613619,10.14212039,53.79614539,3462.341841,2125.090927,7600.560103,-12080.77534,4175.091349,8549.895187,7756.619099,-6582.104674,0.334851239,1.050354749,1.026952573,98.46173208,0.027,0.8,0.068362332,0.710749093,-0.175741566,-0.235159441,2.25E-16,11.04660959,1.36179623,0.942917848,-2.56E-15,24.27364197,0.530386036,0.34164843,2.37E-15,26.84694169,0.28547555,0.19466304,20.00983565,4.527515855,23.29560438,0.402957975
Phyllocrania paradoxa,PP018,2/10/23,5,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight",Fly touched mantis,yes,yes,105-160,,complete,Dead Leaf,1.068502232,1.483007482,0.738439044,1.48817624,0.59942009,0.551626358,0.530446721,128.9670486,130.2438677,129.3855582,0.066387814,16.18297754,9.514949636,130.7080321,84.33214176,5371.430774,1.565445773,84.65797864,1.586335649,3558.386993,0.892543295,60.56658146,110.4968705,-8059.544851,6948.682935,1.208288612,-97.86721097,73.94861924,1.346719682,2.72602264,67.83325408,0.011,0.002,0.009,0.027,0.028,-0.007,0.028,0.019,0.02,0.038,17.02189728,5.872278549,62.59274618,2990.427868,839.6515577,6948.682935,-1069.325847,5371.430774,3558.386993,9452.862376,-8059.544851,0.729572021,1.649227229,1.821274464,147.6456862,0.021,0.821428571,-0.004544084,0.208161388,-0.047793732,0.120193848,4.46E-17,11.42918422,0.57245269,0.756688272,1.72E-15,28.56142505,0.625958174,0.373212638,2.35E-15,35.22405096,0.336393469,0.046679159,17.30640335,13.23229457,30.16767913,0.405558888
Phyllocrania paradoxa,PP018,2/10/23,6,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight",,yes,yes,010-045,,complete,Dead Leaf,1.015888938,1.536242223,0.580311213,1.391394795,2.590044475,2.572970959,2.312949027,58.9525276,58.50876857,56.20248673,0.568185272,53.64693026,21.78820024,86.90568956,48.68664994,4258.163661,0.778113057,77.76660107,91.6468418,6846.444187,1.353405218,118.9565793,98.86133184,-8705.369854,6706.876382,1.061216383,-122.7772413,75.06840947,1.668215803,-60.91222544,120.9739595,0.023,0.014,0.009,0.026,0.023,0.026,0.023,0.016,0.014,0.018,7.756325801,8.274396879,67.74014969,1313.706522,2595.428482,6706.876382,-1448.281336,4258.163661,6846.444187,6706.876382,-8705.369854,0.566265094,1.282015237,1.453904545,100.4917839,0.015,1.111111111,0.130556523,0.821186331,-0.017073516,-0.395620507,-1.28E-16,5.449136112,1.993948714,0.978407792,3.42E-15,31.66609944,0.034750366,0.000407383,2.38E-15,31.50975116,0.086486094,0.010253797,5.813886151,18.36617852,44.55030071,0.3924569
Phyllocrania paradoxa,PP013,2/16/23,5,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight","fly touched platform, mantis grabbed platform",manual,yes,75-120,,complete,Dead Leaf,1.178233612,1.556579763,0.680096213,1.41190866,1.690375174,1.578613905,1.686931819,84.66164519,80.85029446,69.82329581,0.625967046,59.96969247,37.32958897,146.4280373,60.75644648,4810.836922,1.093480868,98.27362838,102.3744289,8072.003438,1.726833707,165.8944156,77.77359187,-6896.593995,7246.660184,0.962679624,-102.982459,100.1639045,1.662333729,-82.4184869,188.2148281,0.031,0.023,0.008,0.025,0.025,0.026,0.025,0.015,0.014,0.017,6.565843404,9.623888799,51.51489431,1370.961593,3426.576747,15939.93091,-1655.726783,4810.836922,8072.003438,4899.382121,-6896.593995,0.425554728,1.352571121,1.376958208,88.64542004,0.013,1.076923077,0.179654349,0.454112142,-0.111761269,0.108317914,5.55E-17,5.730599106,1.584465831,0.977905343,2.17E-15,24.40278753,-0.099076187,0.009453194,2.66E-15,24.51511998,-0.011246453,0.000312709,21.14422476,12.08781821,67.90189521,0.32563502
Phyllocrania paradoxa,PP013,2/16/23,6,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight",great strike,manual,yes,25-65,,complete,Dead Leaf,1.149127358,1.539353537,0.716600794,1.395414362,2.458264527,2.201878355,2.185522207,105.9451568,108.2769596,107.2296791,0.37730225,49.99644459,15.34243,114.9550608,73.83200115,4095.165887,1.438301269,69.88864063,108.0758738,8609.5055,1.852656937,184.9154242,105.9725386,-12337.30538,6709.748318,1.342871372,-204.7281569,84.55686272,2.273081553,-150.6845179,246.8452521,0.02,0.008,0.012,0.026,0.027,0.028,0.027,0.017,0.02,0.022,29.22430515,10.29636285,83.52801274,2385.260967,3358.594161,6709.748318,2156.047478,4095.165887,8609.5055,6646.119167,-12337.30538,0.451820054,1.072946257,0.993574211,93.28951653,0.014,1.235294118,0.276756192,0.356781618,-0.256386172,-0.020673993,-4.42E-17,11.62394566,1.567424425,0.92602007,2.74E-15,33.38234415,0.272094243,0.043734478,-1.29E-15,34.13336805,-0.011929471,0.000223039,22.53335981,18.94898611,41.43931786,0.341927192
Phyllocrania paradoxa,PP017,2/28/23,1,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight",dorsal view partially obscures mantis,,,,,,Dead Leaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phyllocrania paradoxa,PP017,2/28/23,2,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight",,manual,yes,80-125,,complete,Dead Leaf,0.936746515,1.454522441,0.628334185,1.280131031,1.231898825,1.246859895,1.730494844,87.09503191,115.1032638,107.1344415,0.109503445,80.04374326,8.276768675,178.508668,50.44251907,3326.122261,0.892776905,55.68795937,80.1035124,7702.975419,1.49604935,150.4231277,104.8729533,-7565.718868,6282.46612,1.258070307,-99.60484181,76.83114039,2.024039486,-109.3865826,171.8985852,0.022,0.008,0.014,0.028,0.029,0.028,0.029,0.021,0.023,0.026,16.28700054,6.864263162,77.05965948,1453.38628,3263.132632,6282.46612,-3032.6868,3326.122261,7702.975419,6222.413483,-7565.718868,0.339147016,1.187554089,1.459443125,122.853584,0.019,1.238095238,0.15028479,0.171701953,0.014961069,0.251067374,-3.80E-17,7.91377936,1.677559971,0.940771751,9.28E-16,27.65305647,0.984138243,0.309252098,-1.54E-15,30.28543066,0.423717013,0.171484188,23.79128265,17.17543771,59.44199375,0.477783449
Phyllocrania paradoxa,PP017,2/28/23,3,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight",perfect ghost video,manual,,80-130,,complete,Dead Leaf,1.083984332,1.380868767,0.692219041,1.724132418,1.968204852,1.968688352,1.900758245,121.3439744,114.7405324,115.3603121,0.379318968,38.32373636,19.07952757,145.6608509,77.57750091,3937.282931,1.413751641,77.09217716,4.062124957,10125.62192,2.125311213,209.1615001,103.6640114,-12747.0008,6664.321377,1.313988184,-120.7563672,94.62116486,2.361429194,-101.5772238,172.9219497,0.035,0.012,0.023,0.041,0.035,0.002,0.035,0.03,0.025,0.029,32.40217969,8.199332451,77.46270538,3870.21512,3330.439107,6719.392356,-2727.108235,3937.282931,10125.62192,4657.451708,-12747.0008,0.490060398,1.06011607,1.299992105,120.0197569,0.028,1.15,0.180327729,0.324391106,0.0004835,-0.000975947,-8.93E-16,13.68838601,1.458413312,0.898932115,2.04E-16,27.15061577,0.789242218,0.39834852,-3.74E-16,32.18121463,0.319788152,0.154739672,42.69768723,17.27081582,37.23188478,0.358381929
Phyllocrania paradoxa,PP017,2/28/23,4,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight",,,,,,complete,Dead Leaf,1.116808295,1.482645198,0.710145669,1.313124778,1.411000381,1.36448297,1.240935566,122.8170903,118.2408741,119.9341922,0.181824015,15.02462766,13.2882719,109.9084506,98.08202404,4039.136375,1.530744596,63.55073137,93.79567389,5363.872066,1.710974103,79.32581084,126.9920505,-14672.40432,6085.302,1.486479687,-211.9784408,60.18573598,1.544780917,-95.72684015,90.76422789,0.025,0.017,0.008,0.045,0.044,0.046,0.044,0.032,0.033,0.038,15.26369508,8.440806381,51.07542015,2812.118633,1306.198158,4721.386956,-1101.788377,4039.136375,5363.872066,6085.302,-14672.40432,0.450421576,1.850666137,2.275017221,122.482352,0.032,0.828571429,0.057869025,0.258698851,-0.046517411,-0.159801427,1.05E-15,12.66131214,0.808828527,0.81302387,1.28E-15,37.69769134,0.170734027,0.02138861,-4.55E-15,36.68368691,-0.35241522,0.073326564,32.84370936,11.96284937,57.98103798,0.740218444
Phyllocrania paradoxa,PP017,3/21/23,5,Phyllocrania_paradoxa_MN011,Lego_cal__15_point.csv,Blue bottle fly,"IR, Spotlight",,manual,yes,25 - 80,,complete,Dead Leaf,0.983389318,1.471159481,0.660558368,1.6297192,1.911641765,1.906752661,1.970801675,86.77977259,86.45896357,82.07067287,0.308136698,14.71268274,16.11141004,127.2902882,74.85808888,3584.820919,1.46958653,72.1544103,119.5817734,7916.916562,1.745833856,118.9455871,99.57545345,-7200.083577,5897.923394,1.26621617,-113.6435457,88.20103493,2.013279274,-43.99819146,112.5306426,0.031,0.022,0.009,0.036,0.035,0.037,0.035,0.024,0.023,0.029,14.8745859,10.78005329,43.22506973,1470.025936,1501.477441,5217.231532,969.8681411,3584.820919,7916.916562,5897.923394,-7200.083577,0.341563869,1.009514856,0.721047185,94.0299549,0.025,0.965517241,0.029924931,0.37076898,-0.004889104,0.062869163,4.30E-16,7.236486404,1.638623231,0.975152935,6.23E-16,25.96694558,0.251164522,0.066824125,2.11E-15,26.64711088,0.07700902,0.017297581,18.17957229,11.149694,31.735414,0.346604679
Deroplatys truncata,DT-07,12/29/22,1,Deroplatys_truncata_MN349,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,1-100,,complete,Dead Leaf,1.530772572,2.513138155,0.923599706,2.903950687,3.296565028,3.577196793,3.517019185,99.51235434,97.71410967,103.6938491,0.968718295,59.2166103,31.27791692,122.812469,74.32949454,1827.627758,2.182234975,59.40440432,111.1205576,5044.97991,2.778179751,142.8504629,141.8676115,-10716.02527,3992.233379,2.107186369,-169.0658739,69.29541769,2.580983755,-107.6216519,127.6842741,0.049,0.032,0.017,0.076,0.072,0.059,0.072,0.039,0.038,0.044,17.87421417,10.61524934,94.01409414,1148.182474,758.8788695,2031.592706,-3613.724697,1827.627758,5044.97991,13636.8079,-10716.02527,0.483473281,2.305173972,1.787635365,120.1808003,0.043,0.924528302,0.152058003,1.27826806,0.280631765,-0.883182659,5.76E-17,12.28553122,1.424601248,0.910110708,5.41E-15,39.44323359,-0.686410984,0.18569424,-1.52E-15,35.09788402,-0.635761235,0.355230697,11.72381061,16.73788736,78.76609333,1.181540667
Deroplatys truncata,DT-07,12/29/22,2,Deroplatys_truncata_MN349,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,230-330,,complete,Dead Leaf,1.532931233,2.360443408,0.826797111,2.691277086,2.597884502,2.103702305,1.494114133,117.8762768,115.7203197,109.1864613,0.728733822,45.27231368,26.81298697,123.7385643,98.91387117,2281.218465,2.537006586,72.57102844,125.7143774,4605.16363,3.339204916,132.6146901,115.1098773,-7038.302385,3130.503054,1.557873953,-101.2478037,57.44717669,2.823215902,-92.18149152,112.507346,0.064,0.029,0.035,0.085,0.079,0.085,0.079,0.064,0.062,0.072,22.06082402,12.24384852,79.61612431,1327.672084,566.6046819,2065.219698,-8709.975569,2281.218465,4605.16363,5482.208081,-7038.302385,0.707923534,2.041786759,1.948343308,126.2441935,0.061,0.956521739,0.187409841,1.137960753,-0.494182197,0.06786522,-6.19E-17,10.88965348,1.228949326,0.944673166,2.86E-15,25.98076602,-0.602644332,0.419048368,1.49E-15,25.43854195,-0.490071542,0.443044492,19.44424688,14.94965236,103.5392172,1.359876305
Deroplatys truncata,DT-07,12/29/22,3,Deroplatys_truncata_MN349,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,75-175,,r crashed,Dead Leaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deroplatys truncata,DT-07,12/29/22,4,Deroplatys_truncata_MN349,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,75-185,,r crashed,Dead Leaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deroplatys truncata,DT-07,12/29/22,5,Deroplatys_truncata_MN349,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",strike in dorsal view obscured,yes,,,,,Dead Leaf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Deroplatys truncata,DT-07,12/29/22,6,Deroplatys_truncata_MN349,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,10-100,,complete,Dead Leaf,1.861525557,2.529000455,0.97515719,2.377031571,2.199457672,2.33856707,3.076442264,98.09155853,96.22663892,93.20485779,0.709158846,20.77364642,31.2319251,218.4704589,85.71114253,2890.467591,2.48320876,77.20016774,142.3747976,6810.29702,3.918281354,215.0579914,143.6800635,-12163.48737,3467.560329,2.369608925,-234.113777,102.2125788,4.23997214,-219.0421008,207.1557114,0.047,0.032,0.015,0.052,0.046,0.056,0.046,0.04,0.037,0.042,19.70005676,14.09474095,95.69331115,2070.259016,3834.237438,4778.522966,-3336.223478,2890.467591,6810.29702,3290.817032,-12163.48737,0.573538988,1.803405096,2.135166,130.0759659,0.042,0.910714286,0.144943661,0.526270468,0.139109398,1.134389828,-1.19E-15,23.75870246,1.3733852,0.791537012,-2.31E-15,45.20884575,0.391195962,0.078411858,-1.61E-15,46.67490163,-0.120304025,0.017671232,12.0488728,14.60202322,56.59027278,1.335194617
Deroplatys truncata,DT-09,1/26/23,1,Deroplatys_truncata_MN349,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,130 - 290,,complete,Dead Leaf,1.602332979,2.365663561,0.904140485,2.748568966,2.691453947,2.337485736,2.258009136,121.1761767,118.3088989,119.2853998,0.575484421,22.30380358,20.32347066,128.9771296,89.0376982,2606.891311,2.601870575,87.28733794,103.7400768,6259.112134,3.161640372,186.3240553,77.90192386,-6205.289793,1881.65361,1.485151742,-109.8402038,52.15638,3.287047607,-236.703865,140.0408935,0.092,0.013,0.079,0.1,0.096,0.102,0.096,0.088,0.085,0.095,44.04119185,10.3089312,65.98329133,1477.665376,1176.645217,1875.776225,-4443.019146,2606.891311,6259.112134,1881.65361,-6205.289793,0.553299305,1.195446884,0.627042175,106.0500963,0.087,3.814814815,0.430131326,0.091063425,-0.353968211,0.504745535,-4.62E-16,10.79405445,0.888505514,0.80788098,-1.20E-15,14.9839887,0.667857773,0.552158298,-3.16E-16,20.51735837,0.364051569,0.160322442,17.16473852,18.23909354,46.85585516,0.701407674
Deroplatys truncata,DT-09,1/26/23,2,Deroplatys_truncata_MN349,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,220-310,,complete,Dead Leaf,1.631351845,2.34713916,0.833859327,2.472490846,2.655540074,2.277410839,2.077539435,125.925119,130.1216607,130.3591049,0.794296008,36.21297852,31.09625092,131.3728296,107.6593867,2607.941636,3.264659367,73.26649011,132.621956,4722.666957,3.450827622,132.3261091,81.89105279,-3797.461017,2041.152936,1.051762651,-55.90217061,33.63880588,3.219660677,-74.89622013,109.5779349,0.095,0.053,0.042,0.11,0.131,0.115,0.131,0.091,0.092,0.106,19.76363371,13.22335077,37.84669169,1099.742753,4930.724071,1830.356655,-4438.719311,2607.941636,4722.666957,4664.790432,-3797.461017,1.515058893,2.563732135,2.760305321,106.7541974,0.087,1.1875,0.326926106,0.966769336,-0.378129234,0.095870389,7.94E-18,11.94553215,1.09866857,0.92742968,-1.35E-15,20.13021951,-0.06336733,0.014749591,-2.02E-15,19.47933013,-0.127266445,0.077433589,15.66762688,9.526617436,75.46991542,1.300120067
Deroplatys truncata,DT-09,1/26/23,3,Deroplatys_truncata_MN349,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,150-230,,complete,Dead Leaf,1.614937301,2.210559922,0.986458423,2.758183531,2.487200193,2.409026139,2.167146739,124.2527407,130.6856811,130.2359792,0.42969086,23.03601972,17.0942103,124.4365109,81.09300482,1924.404955,2.508225618,63.73877945,98.97259896,6298.597013,2.946340593,189.813962,62.14525251,-7521.6581,2216.983047,1.08292322,-144.4513567,62.69605279,2.831136164,-97.29354131,171.0663494,0.054,0.023,0.031,0.067,0.066,0.067,0.066,0.056,0.055,0.06,29.04654301,9.565596395,23.62837197,1727.096896,1247.064983,1545.620217,-344.8283611,1924.404955,6298.597013,3416.071083,-7521.6581,0.641927495,1.242175537,0.919206276,83.78884288,0.056,2,0.17257751,0.374294386,-0.078174054,0.621398749,-4.08E-16,13.84557494,1.132597444,0.809716048,4.17E-16,14.35865318,0.23141763,0.141766146,1.49E-15,15.45707407,0.036002625,0.005435836,32.09846287,22.10366194,74.27034867,1.000975894
Deroplatys truncata,DT-09,1/26/23,4,Deroplatys_truncata_MN349,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",,yes,yes,300-415,,complete,Dead Leaf,1.589598311,2.171100377,0.944437262,2.353476874,1.768709372,1.756184067,1.722181888,127.9533373,121.7521613,118.0332364,0.393322945,57.40622475,21.42105026,179.8248648,75.96175606,1773.706432,2.289907161,57.65767195,110.9944814,6033.631542,3.143163392,179.6311267,78.10934233,-6326.768209,2255.047312,1.332710531,-92.98073944,50.15653877,2.693445767,-97.31711591,128.6216068,0.055,0.009,0.046,0.069,0.067,0.07,0.067,0.054,0.055,0.064,40.48784838,10.15880215,65.64069821,1553.966956,1524.578168,2225.500604,-1605.973849,2202.67539,6033.631542,3237.658878,-11564.64622,0.580812697,1.058263121,0.839261007,96.63386016,0.054,0.730769231,0.139961198,0.290508599,-0.012525305,1.159491652,1.19E-15,14.5809602,1.255773139,0.850783136,-3.58E-17,18.92389457,-0.030876889,0.002042251,-1.51E-15,17.68593083,-0.179787223,0.128340316,40.84117157,26.75293202,67.23349952,0.796195409
Deroplatys truncata,DT-09,1/26/23,5,Deroplatys_truncata_MN349,Lego_cal_15_point.csv,Blue bottle fly,"IR, Spotlight on",part of the strike obscured,yes,yes,180-240,,complete,Dead Leaf,1.788859476,2.26486089,1.006223757,2.27025376,2.779096767,2.559218698,2.5168502,97.44737068,98.07595737,98.63421072,0.378477245,58.56532435,13.87390441,123.9079114,65.99066787,2254.703285,2.106387083,83.050475,111.0463006,6520.50179,3.128071521,202.1995158,60.68660946,-4191.493596,3419.797774,1.596133633,-103.1364946,94.43711336,3.010390868,-77.30538998,215.4453868,0.027,0.006,0.021,0.072,0.064,0.044,0.064,0.029,0.034,0.04,14.06275486,8.984312114,44.50260596,775.4298027,2830.716802,3419.797774,-424.4752026,2254.703285,6520.50179,3419.797774,-5677.69688,0.539338687,1.432394246,1.115239538,81.2480629,0.028,1.111111111,0.184637019,0.728758259,-0.219878069,0.757952237,1.09E-15,23.94115337,1.405642782,0.670692762,-6.22E-16,16.09512143,-0.287489707,0.158605518,-1.38E-15,17.44438766,-0.045343005,0.011623063,51.085005,31.06691778,63.09155157,0.73766411
